mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
651,1,4,141093,28.703842163086,-28.981246948242,-1.0,1000.0,1
651,1,4,141774,28.69010925293,-29.001846313477,-1.0,1000.0,1
651,1,4,141775,28.69010925293,-29.000473022461,-1.0,1000.0,1
651,1,60,272486,28.2494781,-28.7685272,-1.0,500.0,1
651,1,60,272489,28.2494782,-28.7685267,-1.0,500.0,2
651,1,60,272492,28.2494771,-28.7685278,-1.0,500.0,10
651,1,60,272496,28.2494783,-28.7685271,-1.0,500.0,6
651,1,60,275416,28.249476,-28.7685287,-1.0,500.0,1
651,1,60,279646,28.2494776,-28.7685275,-1.0,500.0,1
651,1,60,280335,28.2494776,-28.7685275,-1.0,500.0,1
651,1,60,280336,28.2494776,-28.7685275,-1.0,500.0,1
651,1,60,280349,28.2494781,-28.7685266,-1.0,500.0,1
651,1,60,280352,28.2494783,-28.7685268,-1.0,500.0,2
651,1,60,280356,28.2494789,-28.7685268,-1.0,500.0,5
651,1,60,281326,28.2494776,-28.7685275,-1.0,500.0,1
651,1,60,281329,28.2475434,-28.7699223,-1.0,93694.0,10
651,1,61,272225,27.5052542,-29.3052653,-1.0,500.0,1
651,1,61,272226,27.5052542,-29.3052653,-1.0,500.0,45
651,1,61,272228,27.5052542,-29.3052653,-1.0,500.0,6
651,1,61,272229,27.5052542,-29.3052653,-1.0,500.0,101
651,1,61,272231,27.5052542,-29.3052653,-1.0,500.0,13
651,1,61,272232,27.5052542,-29.3052653,-1.0,500.0,31
651,1,61,272235,27.5052542,-29.3052653,-1.0,500.0,10
651,1,61,272236,27.5052542,-29.3052653,-1.0,500.0,32
651,1,61,272267,27.5052543,-29.3052652,-1.0,500.0,4
651,1,61,272277,27.5052543,-29.3052652,-1.0,500.0,7
651,1,61,272545,27.5052542,-29.3052653,-1.0,500.0,39
651,1,61,272550,27.5052542,-29.3052653,-1.0,500.0,3
651,1,61,272551,27.5052542,-29.3052653,-1.0,500.0,1
651,1,61,272555,27.5052542,-29.3052653,-1.0,500.0,5
651,1,61,274665,27.5052543,-29.3052652,-1.0,500.0,71
651,1,61,274666,27.5052544,-29.3052652,-1.0,500.0,8
651,1,61,274668,27.5052543,-29.3052652,-1.0,500.0,26
651,1,61,274671,27.5052543,-29.3052652,-1.0,500.0,304
651,1,61,274675,27.5052543,-29.3052652,-1.0,500.0,59
651,1,61,274746,27.5052542,-29.3052653,-1.0,500.0,4
651,1,61,274756,27.5052542,-29.3052653,-1.0,500.0,1
651,1,61,277232,27.5052542,-29.3052653,-1.0,500.0,3
651,1,61,277236,27.5052542,-29.3052653,-1.0,500.0,1
651,1,62,270152,28.549105,-30.2993933,-1.0,500.0,2
651,1,62,279171,28.549105,-30.2993933,-1.0,500.0,2
651,1,62,279172,28.549105,-30.2993933,-1.0,500.0,2
651,1,65,273059,27.4650277,-29.1865778,-1.0,500.0,62
651,1,65,276005,27.4542258,-29.2133791,-1.0,500.0,2
651,1,65,276008,27.4534587,-29.2230946,-1.0,500.0,2
651,1,65,276110,27.4650745,-29.1865999,-1.0,500.0,14
651,1,65,277657,27.4535733,-29.2224816,-1.0,500.0,1
651,1,65,277747,27.4591183,-29.21246,-1.0,500.0,1
651,1,65,278747,27.4619628,-29.2017287,-1.0,1277.0,30
651,1,65,279208,27.4542739,-29.2152978,-1.0,639.0,5
651,1,65,281517,27.4652479,-29.2112849,-1.0,500.0,3
651,1,65,282416,27.4646489,-29.18728,-1.0,1223.0,16
651,1,65,327466,27.4527183,-29.2131583,-1.0,500.0,1
651,1,70,203840,27.601646,-29.408121,-1.0,1000.0,1
651,1,70,206709,27.625343,-29.403261,-1.0,1000.0,1
651,1,70,206712,27.583449,-29.405916,-1.0,1780.0,2
651,1,70,207631,27.4834141,-29.3156218,-1.0,500.0,6
651,1,70,207634,27.4827962,-29.3154707,-1.0,500.0,2
651,1,70,208691,27.585282,-29.403562,-1.0,3881.0,3
651,1,70,208694,27.625343,-29.403261,-1.0,1000.0,1
651,1,70,208697,27.601646,-29.408121,-1.0,1000.0,1
651,1,70,208701,27.625343,-29.403261,-1.0,1000.0,2
651,1,70,209601,27.582203,-29.409397,-1.0,1000.0,1
651,1,70,210756,27.589081,-29.409128,-1.0,1000.0,1
651,1,70,210836,27.7223116,-29.4502446,-1.0,500.0,1
651,1,70,210840,27.7223078,-29.4502443,-1.0,500.0,5
651,1,70,211589,27.565252,-29.403708,-1.0,1000.0,1
651,1,70,211592,27.565252,-29.403708,-1.0,1000.0,1
651,1,70,216252,27.5304565,-29.4756243,-1.0,500.0,2
651,1,70,218261,27.7036534,-29.4419103,-1.0,500.0,3
651,1,70,218321,27.625343,-29.403261,-1.0,1000.0,1
651,1,70,218351,27.7224165,-29.4502389,-1.0,500.0,2
651,1,70,262136,27.7223145,-29.4502448,-1.0,500.0,2
651,1,70,268435455,27.565252,-29.403708,-1.0,1000.0,1
651,1,71,201617,27.521527,-29.326621,-1.0,1000.0,6
651,1,71,203829,27.7220809,-29.4497695,-1.0,500.0,2
651,1,71,203832,27.7220809,-29.4497695,-1.0,500.0,2
651,1,71,203833,27.565252,-29.403708,-1.0,1000.0,1
651,1,71,203834,27.7220809,-29.4497695,-1.0,500.0,2
651,1,71,203841,27.7220809,-29.4497695,-1.0,500.0,6
